learner_id,signup_date,age,city_tier,education,hours_per_week_pledged,weekly_logins_avg,assignments_submitted,forum_posts,video_watch_pct,has_mentor,device,referral_source,payment_plan,days_since_last_login,certificate_issued,final_score,notes,completed_course
L-00970,12-01-2026,,2,Diploma,7.9,4.59,6,4,,yes,mobile,friend,paid,9,TRUE,87.1,called on phone,1
L-00002,2026-05-20,22,2,Diploma,8.6,3.18,2,3,8.8,FALSE,Mobile,friend,paid,13,0,,,0
L-00940,12-03-2026,23,2,Diploma,10.0,1.91,1,5,36.8,No,mobile,youtube,free,16,FALSE,,n/a,0
L-01315,03/01/2026,16,3,Diploma,3.6,2.16,5,2,27.6,Yes,mobile,friend,free,16,0,,follow up next intake,0
L-01908,20/02/2026,19,2,bachelors,6.3,4.57,6,1,21.9,FALSE,Mobile,instagram,free,17,FALSE,,follow up next intake,0
L-00580,12-06-2026,18,,Diploma,2.7,1.05,0,2,,N,laptop,friend,free,29,FALSE,,,0
L-01544,2026-01-09,16,2,Other,3.8,3.79,3,0,114.5,N,mobile,school_partner,paid,21,TRUE,80.9,,1
L-02330,20-06-2026,23,T2,Diploma,5.4,3.05,0,6,10.5,,desktop,friend,paid,29,0,,duplicate?  check,0
L-02595,2026-04-25,24,2,HS,2.2,4.47,7,6,65.1,FALSE,tablet,school_partner,free,24,N,,asked about certificate,0
L-01592,10-05-2026,,2,M.Sc,9.5,5.61,3,2,19.9,no,laptop,school_partner,free,13,FALSE,,follow up next intake,0
L-01945,2026-01-10,28,Tier 2,Bachelors,6.2,5.57,5,5,75.7,no,desktop,ngo_outreach,free,8,Y,80.0,asked about certificate,1
L-01394,09/01/2026,23,2,Diploma,8.3,4.79,5,6,63.5,0,mobile,instagram,scholarship,12,1,69.5,,1
L-02541,15/01/2026,25,1,Diploma,4.7,1.69,2,3,0.3,No,laptop,youtube,free,23,FALSE,,,0
L-01741,2026-01-18,20,1,Masters,10.2,3.81,6,3,41.4,N,tablet,youtube,scholarship,15,no,79.2,duplicate?  check,1
L-02367,2026-06-08,24,T1,Diploma,8.5,6.04,3,1,0.0,,mobile,school_partner,free,57,N,,requested extension,0
L-00485,2026-04-26,15,3,Diploma,8.2,4.05,4,4,45.3,yes,notebook,friend,scholarship,7,Yes,73.7,-,1
L-00448,23-04-2026,15,1,High-School,7.6,2.68,1,1,5.0,no,MOBILE,friend,paid,45,N,,requested extension,0
L-01607,2026-01-05,32,2,High School,,5.88,7,2,71.8,yes,mobile,instagram,free,16,yes,75.9,,1
L-00636,2026-04-25,19,1,Diploma,6.7,1.24,3,7,27.4,Yes,notebook,friend,scholarship,15,N,,,0
L-00251,20-05-2026,21,3,,7.4,2.31,5,1,75.4,No,laptop,school_partner,free,14,Yes,75.2,duplicate?  check,1
L-00876,2026-03-10,19,2,High School,4.2,3.93,0,1,18.0,no,laptop,school_partner,paid,25,FALSE,,asked about certificate,0
L-01099,03-02-2026,27,2,High School,5.9,4.15,6,6,43.0,FALSE,mobile,ngo_outreach,paid,10,TRUE,61.2,,1
L-00915,2026-03-03,,3,Other,9.1,2.28,1,3,43.9,FALSE,laptop,school_partner,scholarship,13,No,,,0
L-00140,2026-01-20,25,Tier 1,B.Tech,6.4,6.04,7,4,25.8,Y,mobile,friend,free,3,TRUE,65.7,,1
L-02353,2026-04-18,23,2,High School,9.5,3.53,3,5,52.8,1,laptop,friend,paid,21,Y,79.9,,1
L-02268,08-04-2026,24,T2,highschool,326.8,4.67,5,6,112.1,N,Mobile,school_partner,free,32,Yes,84.7,follow up next intake,1
L-02396,2026-02-03,19,tier-1,Bachelors,8.9,2.33,2,1,30.9,Y,mobile,friend,paid,26,0,,asked about certificate,0
L-01079,2026-01-06,26,Tier 3,Masters,1.0,2.19,1,3,12.1,0,MOBILE,instagram,paid,34,no,,,0
L-00867,09-03-2026,16,2,Diploma,8.3,1.81,3,4,48.9,FALSE,notebook,friend,scholarship,7,No,,called on phone,0
L-02607,18-06-2026,24,3,HS,8.7,4.1,4,5,48.1,yes,mobile,friend,free,13,no,,,0
L-01963,2026-04-25,21,3,Diploma,6.9,4.82,3,1,57.9,1,laptop,ngo_outreach,free,36,FALSE,,,0
L-01017,2026-04-18,18,2,Masters,1.8,3.52,5,0,47.6,Yes,MOBILE,ngo_outreach,paid,7,yes,80.7,requested extension,1
L-01037,2026-05-26,22,2,unknown,2.1,3.32,0,1,70.4,FALSE,mobile,other,free,35,0,,,0
L-01894,2026-03-07,27,2,Masters,4.9,,5,4,,yes,desktop,instagram,free,2,Yes,59.9,,1
L-02231,2026-04-13,16,2,Masters,11.0,2.58,5,3,13.2,N,mobile,friend,scholarship,24,Yes,88.3,,1
L-02021,09/05/2026,15,1,,10.5,1.89,3,1,19.9,No,phone,school_partner,paid,9,TRUE,78.9,called on phone,1
L-00654,13-04-2026,20,2,Diploma,9.0,0.59,0,4,0.0,,mobile,instagram,scholarship,34,no,,,0
L-01362,2026-05-06,32,3,Bachelors,10.4,3.18,3,6,21.2,No,mobile,ngo_outreach,paid,8,FALSE,,,0
L-01872,2026-04-23,23,,Diploma,7.0,0.14,1,2,33.5,TRUE,mobile,school_partner,free,49,0,,requested extension,0
L-02182,2026-05-14,26,tier-3,Bachelors,4.6,0.05,0,5,15.5,TRUE,desktop,ngo_outreach,paid,26,no,,,0
L-01452,2026-03-24,,1,High School,5.0,2.55,3,0,38.6,N,desktop,ngo_outreach,free,13,No,57.2,duplicate?  check,0
L-01598,2026-05-14,21,1,high school,3.3,3.56,6,9,33.6,no,mobile,friend,scholarship,13,no,,,0
L-02626,2026-06-04,23,2,Bachelor's,5.2,0.41,0,2,38.7,Yes,desktop,youtube,free,43,TRUE,84.3,n/a,1
L-00815,2026-02-06,15,Tier 3,High-School,10.2,1.17,2,0,60.3,0,tablet,school_partner,free,14,no,39.8,,0
L-00710,2026-01-04,19,3,High School,1.7,1.97,1,2,44.1,no,desktop,instagram,paid,23,0,,duplicate?  check,0
L-02132,10/01/2026,21,T3,Masters,4.7,1.67,3,2,28.6,no,mobile,school_partner,free,43,no,25.5,,0
L-00427,2026-03-23,,tier-2,High School,7.1,1.71,0,1,36.7,FALSE,mobile,instagram,paid,29,0,,,0
L-01702,2026-02-15,16,3,High School,9.6,2.81,5,1,57.2,FALSE,mobile,school_partner,paid,15,No,35.1,asked about certificate,0
L-02635,2026-04-13,22,1,Bachelors,5.0,4.0,1,2,28.7,Yes,notebook,instagram,scholarship,30,N,,,0
L-02606,2026-06-13,18,1,High School,7.8,0.5,0,2,,Yes,phone,instagram,paid,37,no,,called on phone,0
L-01691,2026-06-16,23,tier-1,Diploma,13.1,4.08,1,3,29.4,no,mobile,school_partner,scholarship,28,Yes,79.8,-,1
L-00728,2026-06-01,26,3,Bachelors,8.9,5.57,10,8,95.7,No,mobile,youtube,paid,15,Yes,77.9,,1
L-02260,2026-02-23,19,3,High School,4.9,3.75,5,3,11.3,No,mobile,school_partner,free,24,Y,,duplicate?  check,0
L-02080,2026-01-03,-3,tier-3,Diploma,2.2,4.47,3,1,84.3,N,laptop,ngo_outreach,free,31,0,,,0
L-00486,2026-03-13,22,2,High School,6.0,2.71,0,3,40.0,N,Laptop,instagram,scholarship,13,FALSE,,n/a,0
L-01522,2026-01-23,24,2,Diploma,,2.68,3,5,41.0,Yes,Laptop,school_partner,scholarship,14,Y,57.9,n/a,1
L-01937,19-01-2026,18,2,Bachelors,10.0,4.02,5,7,53.0,no,mobile,school_partner,scholarship,35,TRUE,,,0
L-00024,28/05/2026,24,3,,8.3,3.23,5,0,74.6,Y,mobile,youtube,free,15,Y,77.9,duplicate?  check,1
L-01663,2026-04-06,18,,High School,6.3,3.46,5,0,46.9,0,desktop,school_partner,scholarship,14,yes,72.6,,1
L-00247,25-04-2026,19,1,Bachelors,2.6,4.5,4,2,57.3,0,desktop,instagram,scholarship,11,FALSE,,,0
L-02613,09-01-2026,24,1,Bachelors,7.9,2.12,1,1,60.6,no,desktop,instagram,free,32,No,,,0
L-02091,02-02-2026,22,1,Bachelors,12.0,1.61,2,2,0.0,TRUE,mobile,instagram,paid,37,N,,follow up next intake,0
L-02580,27-03-2026,23,1,Bachelors,2.8,2.98,5,0,36.6,1,mobile,youtube,scholarship,17,1,87.2,n/a,1
L-02513,18/06/2026,22,,Diploma,10.9,5.77,3,5,66.3,N,mobile,youtube,scholarship,26,0,,-,0
L-01799,2026-02-24,19,2,High School,4.7,0.73,4,6,29.5,FALSE,tablet,youtube,free,16,No,43.5,asked about certificate,0
L-00650,2026-05-13,26,2,Diploma,9.8,2.36,1,3,75.1,Yes,Laptop,other,scholarship,11,No,45.5,n/a,0
L-02512,25-03-2026,27,3,High School,10.2,2.65,1,5,14.3,0,mobile,school_partner,paid,7,0,,,0
L-01106,2026-01-26,18,3,High-School,6.5,2.83,5,0,73.8,1,laptop,school_partner,scholarship,33,No,,-,0
L-01227,2026-03-22,28,2,High School,4.7,2.05,3,2,37.8,TRUE,laptop,instagram,free,20,no,80.1,,1
L-00987,2026-03-10,18,2,Masters,5.7,2.53,6,5,60.2,0,laptop,instagram,scholarship,15,FALSE,,asked about certificate,0
L-00232,02/01/2026,20,1,Diploma,3.1,2.28,0,1,25.4,Y,tablet,friend,paid,43,No,41.1,,0
L-01728,2026-01-10,19,T2,Master's,5.9,3.46,0,1,14.1,FALSE,MOBILE,school_partner,paid,38,No,,-,0
L-00796,2026-02-08,21,2,Bachelor's,9.9,3.22,7,3,51.3,N,mobile,ngo_outreach,free,5,N,,duplicate?  check,0
L-01625,2026-04-23,19,Tier 3,Diploma,4.5,5.65,8,1,28.3,No,phone,instagram,scholarship,19,Yes,69.8,asked about certificate,1
L-00749,2026-06-13,17,2,Bachelors,8.5,1.96,1,0,22.8,Yes,PC,school_partner,paid,44,N,,requested extension,0
L-00333,2026-03-28,24,1,High School,4.7,2.68,2,1,2.2,,laptop,instagram,scholarship,23,FALSE,,called on phone,0
L-01493,2026-01-04,17,2,bachelor degree,9.8,2.17,4,2,36.8,FALSE,desktop,friend,free,15,No,,asked about certificate,0
L-00032,17/06/2026,20,3,Diploma,7.9,3.45,8,6,55.3,no,mobile,school_partner,free,17,N,,,0
L-00564,23-04-2026,32,1,High School,9.1,2.56,2,5,86.2,FALSE,tablet,friend,free,33,no,,,0
L-01791,2026-01-11,15,3,High School,4.5,5.68,6,7,49.1,N,mobile,instagram,scholarship,15,Y,75.0,n/a,1
L-02723,22/05/2026,20,2,Diploma,4.5,1.3,1,5,45.8,no,laptop,instagram,free,22,FALSE,44.0,duplicate?  check,0
L-00271,2026-04-01,21,2,Bachelors,8.7,,0,2,59.4,No,mobile,ngo_outreach,scholarship,7,0,41.0,n/a,0
L-00632,10/03/2026,20,1,Diploma,7.0,3.54,8,3,45.4,No,mobile,friend,free,18,yes,78.0,n/a,1
L-00385,2026-05-16,18,T1,High School,7.2,2.04,3,3,52.0,No,laptop,instagram,paid,24,TRUE,68.0,follow up next intake,1
L-02215,2026-01-12,22,1,Bachelors,14.0,0.59,3,4,21.4,No,laptop,school_partner,free,30,No,,n/a,0
L-00950,2026-03-14,26,T2,Masters,6.8,,5,1,58.9,TRUE,desktop,friend,scholarship,29,1,81.3,n/a,1
L-01669,2026-06-11,18,1,,9.3,3.2,2,6,37.6,yes,notebook,instagram,free,23,No,,asked about certificate,0
L-00715,2026-04-21,22,1,Bachelors,8.6,2.89,4,2,0.0,yes,mobile,instagram,scholarship,38,0,,,0
L-02494,2026-01-15,20,2,Diploma,11.2,5.57,3,4,,N,mobile,youtube,paid,9,TRUE,88.4,follow up next intake,1
L-01842,2026-01-24,19,1,Bachelors,5.8,4.14,5,8,32.7,1,mobile,youtube,paid,11,1,58.7,,1
L-00938,2026-04-10,16,2,Diploma,3.2,2.65,6,6,41.3,no,mobile,instagram,free,19,No,,,0
L-00099,2026-04-20,29,2,Bachelors,5.7,3.82,2,2,38.1,FALSE,laptop,youtube,paid,21,No,,,0
L-00901,2026-02-03,23,3,High School,1.0,2.0,0,3,37.8,FALSE,desktop,school_partner,free,20,N,,,0
L-02582,2026-06-12,15,1,Bachelors,5.1,3.58,0,1,11.7,Y,phone,instagram,free,8,No,,,0
L-02702,2026-03-11,25,2,highschool,11.0,4.6,7,2,84.1,Y,mobile,ngo_outreach,free,7,yes,94.5,-,1
L-01520,2026-04-12,25,1,Other,10.0,3.41,3,1,57.4,Yes,laptop,instagram,scholarship,2,N,,,0
L-01650,2026-03-05,,2,Masters,9.5,5.13,8,3,59.3,Yes,mobile,school_partner,free,20,N,,,0
L-01359,2026-03-10,15,T1,Bachelors,6.4,3.25,2,8,,no,laptop,school_partner,free,4,TRUE,84.6,,1
L-01735,2026-06-15,23,2,bachelors,13.1,3.38,6,9,,No,mobile,instagram,scholarship,3,No,,asked about certificate,0
L-02186,2026-01-01,23,2,High School,12.8,3.93,0,0,,N,mobile,youtube,paid,13,no,,,0
L-00307,2026-01-25,16,2,Bachelors,14.8,4.5,8,11,25.4,No,laptop,instagram,paid,18,0,35.7,,0
L-01596,2026-05-25,18,tier-2,other,7.0,2.7,0,0,30.0,TRUE,laptop,school_partner,free,13,N,50.6,,0
L-02175,24-01-2026,21,2,High School,12.1,2.43,4,2,86.1,No,Mobile,ngo_outreach,free,17,Yes,84.0,,1
L-02516,2026-01-27,23,T2,bachelors,1.0,4.04,2,0,10.5,0,Tablet,school_partner,free,30,0,,,0
L-02384,2026-03-02,18,1,Bachelors,4.1,1.9,3,4,25.2,0,mobile,other,scholarship,11,No,,asked about certificate,0
L-02377,2026-06-26,25,tier-1,High School,2.3,3.11,7,3,19.9,no,mobile,school_partner,paid,4,TRUE,69.6,,1
L-01401,2026-06-04,,1,Diploma,13.2,2.54,5,4,21.4,1,laptop,school_partner,paid,31,TRUE,79.3,follow up next intake,1
L-02444,2026-02-14,19,3,Diploma,4.0,2.09,3,1,61.4,0,notebook,school_partner,free,32,FALSE,,,0
L-01032,2026-06-11,22,2,Bachelors,7.1,2.28,2,1,6.2,No,Tablet,school_partner,scholarship,21,N,,n/a,0
L-00774,2026-01-01,20,1,HS,10.6,3.83,8,1,19.0,FALSE,notebook,instagram,paid,26,1,80.4,duplicate?  check,1
L-01778,2026-04-19,16,Tier 2,Bachelors,7.5,5.46,5,10,60.3,0,desktop,instagram,free,4,TRUE,86.7,called on phone,1
L-02747,12-01-2026,17,1,Bachelors,10.4,0.0,2,1,29.3,1,laptop,friend,free,32,N,39.5,called on phone,0
L-00508,18-06-2026,19,T3,Bachelor's,9.6,1.46,0,0,1.8,FALSE,mobile,youtube,scholarship,39,0,,n/a,0
L-00027,2026-03-15,26,Tier 3,High School,14.4,3.08,4,4,66.0,TRUE,notebook,instagram,free,26,TRUE,86.6,asked about certificate,1
L-00306,07-01-2026,21,1,Diploma,6.9,4.23,0,6,40.8,1,desktop,friend,scholarship,18,No,,,0
L-00245,2026-03-07,15,2,High School,8.3,5.3,2,7,77.2,TRUE,desktop,ngo_outreach,scholarship,6,0,62,-,0
L-01731,2026-05-14,22,2,Bachelors,6.9,1.27,4,4,18.9,yes,mobile,friend,free,34,no,,duplicate?  check,0
L-02209,2026-05-27,27,2,HS,3.1,2.06,1,1,19.6,1,desktop,ngo_outreach,free,35,FALSE,,-,0
L-00274,2026-04-16,15,1,Bachelors,11.7,1.34,4,6,66.8,Y,laptop,instagram,paid,4,No,,,0
L-02126,2026-01-27,22,1,Diploma,3.0,0.13,3,6,62.8,0,PC,instagram,paid,35,no,,,0
L-00683,11/05/2026,21,1,Bachelors,4.6,4.14,3,2,41.2,no,laptop,youtube,free,13,FALSE,,,0
L-00594,2026-03-19,23,2,High-School,11.6,2.28,4,4,0.0,Y,notebook,other,free,45,N,,,0
L-01009,2026-04-18,22,3,Bachelors,7.0,3.86,10,3,51.8,yes,laptop,friend,paid,15,1,77.5,,1
L-00614,2026-02-10,,3,Bachelors,8.4,3.65,0,2,17.0,FALSE,laptop,friend,free,30,TRUE,,asked about certificate,0
L-02791,26-02-2026,18,tier-3,highschool,2.2,2.7,4,2,28.4,N,laptop,ngo_outreach,free,11,no,,n/a,0
L-02129,2026-02-09,24,2,Masters,7.4,3.69,8,7,71.9,FALSE,mobile,school_partner,scholarship,7,TRUE,71.7,,1
L-02552,12/01/2026,21,3,Masters,2.1,6.13,5,3,64.7,Yes,Desktop,school_partner,free,39,yes,100,asked about certificate,1
L-02168,2026-03-04,23,1,Bachelors,7.0,4.22,7,2,63.0,Y,mobile,ngo_outreach,free,3,FALSE,,,0
L-02551,2026-01-19,20,tier-3,Other,10.6,2.22,3,2,100.0,No,desktop,other,paid,12,No,,follow up next intake,0
L-01513,2026-05-23,24,2,Bachelors,,2.99,2,0,36.7,0,desktop,school_partner,scholarship,20,FALSE,50.4,,0
L-00752,2026-02-28,22,T2,highschool,6.6,3.36,1,0,61.6,no,MOBILE,school_partner,scholarship,30,no,,,0
L-02195,2026-01-20,22,1,High School,,5.8,3,0,39.5,yes,mobile,youtube,paid,4,Y,59.9,called on phone,1
L-02189,17-03-2026,22,Tier 2,High School,9.7,,4,5,58.9,yes,notebook,ngo_outreach,scholarship,33,Y,90.2,follow up next intake,1
L-00076,2026-06-08,17,Tier 2,,4.0,0.35,1,4,24.3,FALSE,mobile,instagram,paid,13,FALSE,,n/a,0
L-00865,2026-03-27,22,1,Diploma,11.6,1.0,5,3,,0,notebook,instagram,scholarship,17,FALSE,33.1,follow up next intake,0
L-01853,28-02-2026,18,Tier 1,High School,2.7,2.11,3,3,,N,tablet,school_partner,free,14,no,,requested extension,0
L-00176,18-04-2026,27,2,other,10.3,3.72,4,5,71.0,0,mobile,youtube,free,7,N,,n/a,0
L-02345,2026-01-19,21,2,High School,220.3,2.77,3,5,21.4,Yes,Desktop,youtube,scholarship,49,no,,-,0
L-01287,2026-05-02,22,1,Masters,5.6,4.87,10,7,80.6,No,mobile,instagram,free,0,yes,72.0,called on phone,1
L-00444,2026-02-28,21,Tier 2,Bachelors,,2.18,0,2,,,desktop,instagram,paid,26,No,,follow up next intake,0
L-02086,2026-06-11,24,2,Bachelors,4.1,3.22,7,8,79.8,yes,laptop,instagram,scholarship,4,Y,93.2,,1
L-02197,2026-03-03,15,2,Other,12.7,4.99,4,7,20.4,No,laptop,ngo_outreach,free,16,no,,requested extension,0
L-02062,2026-05-15,25,3,Diploma,5.3,3.63,2,1,38.9,yes,phone,friend,free,27,TRUE,74.8,-,1
L-01577,2026-06-11,16,1,Diploma,5.4,3.21,1,0,22.1,Yes,mobile,school_partner,scholarship,28,yes,96.2,,1
L-00441,06-04-2026,18,1,High School,7.4,5.15,4,0,46.5,,laptop,school_partner,free,4,Yes,,,0
L-00741,2026-04-17,19,2,highschool,2.9,2.01,5,1,34.2,Yes,mobile,friend,scholarship,8,Yes,64.4,-,1
L-01376,2026-03-05,24,1,Diploma,14.0,2.94,2,6,18.2,No,desktop,instagram,free,27,0,,,0
L-02665,2026-05-15,17,1,Bachelors,4.3,,2,2,53.8,Yes,mobile,friend,free,3,no,,,0
L-01131,2026-06-07,28,2,Other,12.8,3.76,5,7,38.3,Yes,MOBILE,school_partner,scholarship,2,Y,88.8,duplicate?  check,1
L-01852,16/01/2026,23,2,High School,5.4,1.57,3,4,37.7,no,phone,instagram,free,6,yes,100,called on phone,1
L-00786,11-06-2026,20,3,,4.1,3.47,5,6,37.1,N,mobile,instagram,free,14,N,,follow up next intake,0
L-01636,2026-02-13,27,2,High School,4.5,2.45,5,2,72.5,yes,mobile,friend,free,30,N,,,0
L-01308,2026-05-17,20,2,High School,7.8,4.6,3,6,72.3,no,mobile,youtube,scholarship,16,TRUE,71.5,n/a,1
L-00173,2026-02-27,20,2,Masters,10.4,0.1,5,0,22.3,yes,desktop,friend,scholarship,21,no,,asked about certificate,0
L-00056,2026-05-13,22,1,Other,9.7,0.5,3,1,10.8,TRUE,laptop,school_partner,scholarship,20,No,,,0
L-00905,21/06/2026,22,T2,,8.9,0.0,0,4,7.9,yes,phone,youtube,free,24,No,,,0
L-01342,2026-01-03,26,1,High School,7.8,6.71,5,2,66.5,,desktop,youtube,scholarship,2,Yes,75.6,,1
L-01001,01-01-2026,23,Tier 1,Bachelors,6.2,4.35,5,10,69.6,Yes,desktop,other,scholarship,30,Yes,88.2,-,1
L-02109,2026-05-26,22,T3,Bachelors,8.2,3.22,8,7,52.3,Yes,Laptop,school_partner,free,1,1,83.9,-,1
L-00878,2026-06-22,21,tier-2,Bachelors,5.3,4.45,6,1,74.4,0,mobile,ngo_outreach,free,0,Yes,86.7,n/a,1
L-02518,2026-01-07,25,1,Masters,7.2,2.81,2,1,105.3,Yes,tablet,friend,free,29,no,,follow up next intake,0
L-02742,2026-04-21,24,1,Diploma,8.4,0.0,2,4,41.7,0,mobile,youtube,free,32,No,,asked about certificate,0
L-02302,2026-06-24,18,2,Diploma,6.8,2.45,5,2,86.6,no,PC,school_partner,scholarship,8,Yes,76.1,called on phone,1
L-00352,2026-04-03,15,1,,8.7,5.4,7,7,47.6,no,mobile,friend,free,31,No,,n/a,0
L-00772,14/05/2026,18,T2,Bachelor's,,1.58,3,1,70.9,Yes,phone,friend,free,23,Yes,75.0,,1
L-01140,2026-01-26,19,3,DIPLOMA,4.4,2.92,3,4,23.7,no,mobile,ngo_outreach,free,10,0,,-,0
L-00381,2026-02-09,18,tier-2,High School,6.0,4.72,8,0,66.2,N,tablet,school_partner,scholarship,19,1,79.6,,1
L-01766,2026-01-22,29,1,masters,8.1,3.25,4,2,64.2,Y,mobile,instagram,scholarship,8,no,,,0
L-01454,28/03/2026,31,2,B.Tech,,4.55,4,3,83.7,N,mobile,friend,paid,10,Y,91.4,asked about certificate,1
L-00621,2026-01-09,23,Tier 2,Bachelor's,1.1,2.0,1,6,12.0,Y,laptop,instagram,free,15,No,,-,0
L-01639,20/02/2026,19,Tier 3,High School,,3.83,2,4,60.2,Yes,phone,youtube,paid,28,N,,,0
L-02426,2026-05-15,18,2,High School,6.9,3.39,3,1,76.5,0,mobile,instagram,free,12,yes,59.2,n/a,1
L-02735,2026-06-06,19,3,High School,10.9,4.46,2,2,34.7,0,tablet,school_partner,paid,17,TRUE,92.7,asked about certificate,1
L-00509,24-01-2026,28,2,High School,6.9,4.07,3,1,42.0,0,notebook,school_partner,scholarship,22,no,,,0
L-02227,2026-02-01,17,3,HS,8.1,3.57,1,3,84.7,no,mobile,instagram,paid,19,TRUE,79.1,-,1
L-00371,2026-03-07,15,3,Other,4.1,1.98,7,1,99.1,No,laptop,school_partner,free,7,1,63.8,requested extension,1
L-01953,2026-01-07,199,3,Bachelors,14.9,2.82,6,10,44.8,0,Mobile,friend,scholarship,26,TRUE,75.4,,1
L-01226,2026-01-26,,T2,High School,9.5,2.81,3,6,86.5,1,laptop,instagram,paid,10,N,,,0
L-02642,02-04-2026,24,2,Bachelors,5.5,2.7,6,10,51.3,0,laptop,instagram,paid,14,Y,81.4,asked about certificate,1
L-02076,02-03-2026,21,2,Bachelors,,3.76,5,2,1.1,1,mobile,instagram,paid,15,Yes,83.8,,1
L-01828,2026-02-16,27,T3,Diploma,11.6,3.34,7,3,,TRUE,Mobile,youtube,paid,2,Yes,77.9,follow up next intake,1
L-00686,2026-03-23,30,2,other,4.8,4.13,4,11,55.0,TRUE,desktop,friend,free,7,Yes,79.6,n/a,1
L-02351,2026-04-25,26,1,,8.3,1.62,1,2,48.3,1,phone,youtube,scholarship,19,N,,requested extension,0
L-01539,2026-03-25,,2,Bachelors,3.8,,8,6,58.8,yes,mobile,instagram,free,18,0,,,0
L-02307,21-05-2026,21,Tier 3,Masters,1.0,,5,5,37.6,N,laptop,youtube,free,16,1,83.5,requested extension,1
L-02110,2026-01-14,17,1,Bachelors,3.4,2.22,3,2,71.1,no,mobile,instagram,paid,24,N,,n/a,0
L-02341,18-06-2026,22,3,High School,3.1,3.83,7,6,78.9,TRUE,mobile,other,scholarship,22,yes,77.6,,1
L-01421,2026-01-09,23,1,Bachelors,8.8,5.31,3,7,22.8,0,mobile,friend,free,15,N,,follow up next intake,0
L-01550,2026-05-12,,2,Other,10.0,5.71,2,5,41.0,FALSE,mobile,ngo_outreach,free,19,No,,duplicate?  check,0
L-00495,04-04-2026,22,3,High School,6.8,5.23,7,2,79.5,1,MOBILE,instagram,scholarship,2,TRUE,75.9,,1
L-01794,25-06-2026,24,2,High School,,2.6,5,1,58.0,No,laptop,school_partner,scholarship,7,1,80.3,asked about certificate,1
L-00931,2026-01-24,17,T2,DIPLOMA,11.4,3.88,6,0,85.7,FALSE,Mobile,instagram,free,17,1,87.0,,1
L-01349,2026-04-07,,3,High School,6.5,3.87,2,1,32.1,N,notebook,youtube,paid,24,No,,asked about certificate,0
L-00764,2026-06-03,24,2,High School,7.1,2.1,4,5,40.6,0,mobile,youtube,scholarship,23,No,,follow up next intake,0
L-01546,2026-04-01,23,2,Bachelors,10.5,2.81,5,1,63.4,Yes,desktop,instagram,scholarship,11,FALSE,,n/a,0
L-01688,2026-02-24,,1,Diploma,10.6,1.78,1,1,34.3,yes,mobile,instagram,free,10,N,,,0
L-01385,2026-05-16,26,tier-2,,8.5,0.42,3,3,39.3,Y,mobile,friend,free,44,No,,duplicate?  check,0
L-02087,2026-06-08,18,1,M.Sc,9.4,2.52,3,1,22.9,TRUE,laptop,friend,paid,1,0,,duplicate?  check,0
L-01407,2026-04-21,23,3,B.Tech,4.6,3.54,4,3,50.2,N,mobile,ngo_outreach,paid,18,no,,,0
L-00640,2026-05-27,25,1,Bachelors,9.5,0.52,2,5,36.7,No,Laptop,youtube,free,43,no,,,0
L-01278,2026-01-11,24,1,Bachelors,4.1,4.8,6,8,47.3,0,mobile,ngo_outreach,free,34,1,59.9,,1
L-01116,2026-01-20,20,2,Other,2.1,0.0,0,4,6.2,FALSE,desktop,youtube,paid,59,FALSE,,called on phone,0
L-01918,14-01-2026,15,2,Masters,7.5,2.45,5,2,33.6,0,desktop,instagram,paid,13,FALSE,,,0
L-02646,2026-01-26,15,3,Diploma,5.3,5.27,5,2,52.5,FALSE,mobile,youtube,free,23,no,,duplicate?  check,0
L-02789,01-05-2026,23,1,Bachelors,4.2,5.31,3,2,26.5,Y,tablet,other,paid,42,1,79.9,n/a,1
L-00873,2026-06-02,29,2,High School,3.0,3.91,7,2,59.8,0,mobile,friend,paid,12,FALSE,,duplicate?  check,0
L-02016,2026-06-10,20,2,Masters,9.0,3.27,5,1,40.0,,laptop,youtube,free,16,N,,called on phone,0
L-00314,2026-01-20,28,2,Masters,5.8,3.33,5,8,50.5,TRUE,laptop,instagram,paid,11,1,79.4,-,1
L-01157,18-01-2026,24,3,Masters,272.8,3.01,6,2,47.9,Y,laptop,youtube,free,8,yes,69.1,duplicate?  check,1
L-00735,2026-03-16,15,2,High School,9.5,2.84,4,2,52.6,1,desktop,youtube,free,8,0,,,0
L-01622,2026-04-12,20,3,DIPLOMA,2.9,1.49,0,3,0.0,No,mobile,youtube,scholarship,40,N,,asked about certificate,0
L-01671,2026-06-17,28,2,High School,3.4,5.37,3,2,29.6,,laptop,youtube,scholarship,16,0,,requested extension,0
L-01875,2026-06-19,24,Tier 1,Bachelors,10.0,3.47,6,1,97.2,TRUE,mobile,friend,paid,21,1,83.5,-,1
L-02599,2026-04-14,,2,Diploma,7.6,5.2,3,5,64.3,No,mobile,school_partner,scholarship,3,Yes,71.5,n/a,1
L-01902,10-03-2026,17,2,Diploma,12.5,1.78,7,4,53.5,0,mobile,school_partner,free,24,TRUE,73.4,,1
L-01472,2026-01-25,24,1,Bachelors,9.5,0.56,2,4,65.7,N,Laptop,ngo_outreach,scholarship,18,FALSE,,,0
L-01530,05/05/2026,15,tier-2,High School,9.1,2.5,1,2,50.0,FALSE,mobile,school_partner,paid,14,No,,requested extension,0
